AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
119.62,232.75,118.80,57.97,89.35,359.57,18.65,156.34,74.12,182.62,81.05,118.82,36.21,37.08
129.67,257.20,68.83,106.35,53.67,302.45,23.29,196.05,-582.62,426.24,63.30,50.26,29.18,60.95
40.78,180.99,34.48,87.43,56.80,384.00,8.11,126.18,-131.14,462.76,58.16,152.91,19.21,36.00
100.44,267.60,50.31,57.00,68.79,242.96,11.25,149.47,50.61,245.39,43.66,82.38,82.20,44.32
18.83,469.22,89.76,50.68,63.81,201.80,13.72,145.27,-6.26,320.61,46.80,74.63,42.98,67.40
116.89,369.03,64.25,72.50,63.58,264.31,10.66,149.03,4.37,151.86,114.07,104.45,64.77,62.01
68.30,82.44,3.00,113.98,57.66,456.21,9.86,127.85,-168.81,200.48,56.03,107.80,20.89,59.17
28.22,402.85,7.69,27.20,81.68,207.05,13.18,218.79,-380.08,173.93,61.66,194.28,30.60,111.61
35.90,154.56,46.98,54.39,62.03,276.83,14.29,177.21,-443.63,179.46,69.33,103.25,55.46,75.18
52.61,164.78,107.85,34.74,51.15,210.05,14.56,178.35,248.34,163.54,69.21,75.72,35.35,18.82
52.55,125.24,105.98,51.33,77.29,324.54,21.77,215.55,-181.40,231.14,67.79,177.33,73.40,36.28
51.21,271.58,110.07,73.32,46.56,254.79,15.82,130.59,187.30,516.15,61.71,106.22,39.61,58.64
83.40,159.15,219.20,40.61,40.74,278.53,8.89,113.31,236.02,239.06,71.84,72.27,26.53,44.78
34.33,547.61,131.44,98.38,61.71,317.35,25.75,165.06,-98.42,196.43,63.37,78.62,60.81,39.69
123.19,173.70,7.20,45.38,29.33,295.69,16.52,180.87,-52.64,203.90,59.94,85.29,41.65,26.95
57.86,159.15,55.80,83.31,68.06,236.03,17.09,160.10,73.55,221.90,107.69,102.41,19.77,40.01
72.13,158.30,35.01,59.92,92.61,194.35,10.17,231.52,117.30,235.88,54.87,146.47,30.43,34.82
75.84,131.93,165.75,61.73,38.06,268.51,8.79,217.75,-244.20,389.63,58.34,161.84,51.80,46.71
82.98,122.41,156.67,113.31,91.29,395.66,12.89,137.42,-278.75,198.60,71.11,72.36,16.15,48.54
24.27,109.22,15.21,95.16,78.77,342.50,17.93,162.74,54.12,158.87,64.56,107.24,18.33,53.21
145.59,258.47,91.84,29.88,49.55,239.78,12.15,165.99,49.04,167.58,60.40,43.60,71.87,31.99
40.00,254.22,67.70,44.20,44.27,244.87,19.52,179.30,-322.18,353.00,65.52,53.98,79.73,58.49
144.57,309.33,168.53,36.17,70.06,325.63,20.33,150.02,49.97,249.90,64.32,110.34,15.43,45.82
44.80,207.56,28.21,40.61,50.09,378.16,10.82,141.33,-68.11,323.41,63.73,86.50,57.45,62.06
58.80,153.31,19.32,54.40,49.59,592.60,18.59,163.02,-57.69,165.02,53.58,100.38,33.85,29.18
42.58,164.13,35.47,115.53,37.08,361.38,8.29,243.58,-127.20,206.02,60.95,87.95,31.07,9.89
53.88,244.44,16.61,102.75,61.27,134.84,15.15,117.23,-648.00,162.20,69.72,84.00,37.91,28.46
90.99,101.84,62.51,89.98,40.37,428.49,14.73,107.55,18.08,308.65,72.14,104.63,99.79,39.10
63.83,219.76,105.48,72.28,37.31,265.38,13.13,187.11,-296.18,178.75,63.19,98.46,101.80,45.88
76.09,153.87,45.77,89.35,67.33,211.00,16.65,141.74,105.25,141.86,63.78,126.93,48.11,44.05
66.35,112.21,-12.11,26.50,55.80,326.68,11.01,123.83,222.01,113.51,43.66,71.80,73.65,44.62
61.94,202.74,89.80,65.34,81.59,250.51,10.97,136.67,187.31,267.64,62.17,113.03,34.00,32.70
122.33,149.71,74.29,71.24,81.61,294.37,6.91,98.05,-364.14,172.58,127.85,163.74,43.52,44.50
55.85,144.61,79.48,16.86,52.85,471.71,18.18,132.69,-518.47,206.57,59.70,61.87,42.14,67.17
57.62,251.08,122.70,37.70,74.10,328.27,8.29,109.15,150.30,206.99,56.16,43.55,65.75,62.53
79.00,256.19,-14.45,113.43,86.06,463.92,7.72,115.45,-208.28,175.48,43.66,80.55,50.70,56.21
98.47,234.50,114.60,50.41,46.90,167.82,11.05,113.50,-164.74,156.55,95.65,83.69,52.13,84.60
54.05,291.44,185.42,100.34,20.61,320.27,9.69,112.15,-238.52,196.64,62.02,106.70,68.94,32.48
80.38,181.06,9.55,70.07,59.43,197.61,10.20,130.44,-126.71,260.48,60.95,64.68,39.57,47.38
75.73,244.03,82.11,36.01,49.83,514.53,12.78,150.23,-237.36,139.11,60.76,207.52,35.77,24.65
17.32,121.09,9.81,106.20,81.03,356.93,13.56,176.94,96.80,165.76,89.67,67.29,76.04,44.73
175.78,129.11,10.33,42.59,75.96,184.34,12.95,132.20,290.57,157.84,43.66,100.19,61.35,23.68
123.25,143.32,85.88,72.80,24.79,311.72,16.10,147.83,-362.97,185.67,43.66,111.76,50.21,47.64
185.27,127.77,81.33,51.36,68.56,288.04,21.74,161.76,349.34,119.20,73.85,84.64,58.59,80.93
384.85,150.20,5.90,88.23,63.93,296.75,17.24,137.71,139.81,148.81,66.61,62.00,51.29,27.49
49.52,205.28,124.76,67.63,68.59,444.13,8.23,128.39,216.51,381.49,43.66,100.93,39.40,35.43
147.13,241.93,26.54,46.29,64.51,250.43,11.81,155.81,-87.88,204.97,62.00,85.61,36.57,42.39
78.58,140.48,57.60,58.59,46.40,290.71,10.65,139.31,71.86,283.73,96.61,53.65,43.18,28.44
41.68,321.85,102.29,52.57,86.34,240.73,24.81,152.91,-412.39,224.35,66.15,102.18,42.70,30.25
53.28,194.58,41.46,74.50,61.39,465.60,15.75,213.41,-245.69,409.61,43.66,55.78,30.42,44.51
56.34,209.35,39.66,65.12,63.65,475.38,21.56,210.58,-71.96,211.68,56.51,111.20,40.35,36.60
72.45,171.62,-15.08,91.28,65.12,600.89,15.23,202.69,75.24,127.74,68.29,103.13,50.04,39.66
122.40,128.92,133.11,59.41,58.89,409.35,10.91,118.80,-1.36,225.07,59.06,76.10,69.63,36.89
154.91,317.08,38.41,83.35,53.30,179.88,12.97,230.78,138.27,207.66,64.59,62.51,34.37,36.80
130.07,154.47,80.34,65.18,43.77,166.36,13.87,149.14,-394.45,535.90,74.52,72.91,43.75,43.25
45.50,533.75,53.53,58.99,61.31,302.40,8.50,147.83,331.13,172.30,71.43,118.86,29.46,50.63
58.25,202.44,90.05,34.62,173.94,302.29,6.14,172.17,139.82,167.52,61.56,289.09,64.37,41.80
19.65,153.61,37.41,38.20,42.61,384.82,10.55,127.71,152.59,165.26,65.47,152.14,50.15,38.23
30.73,409.01,83.61,50.77,85.16,299.37,7.98,212.77,451.01,200.55,66.21,56.64,69.42,95.73
180.47,126.59,76.56,87.03,76.71,387.86,11.44,186.87,-472.14,184.65,62.97,111.21,49.53,27.25
159.14,252.98,108.25,27.71,33.59,250.81,12.63,166.10,-109.47,169.39,54.40,76.20,60.68,28.83
41.43,263.35,94.99,39.47,60.04,255.01,6.99,164.19,301.49,282.08,84.49,220.70,46.75,41.14
98.30,130.23,12.93,137.95,77.02,298.41,19.34,190.89,25.20,237.30,68.10,111.58,80.27,33.09
52.36,344.17,56.07,103.24,32.33,191.44,15.70,182.59,292.67,229.74,65.65,71.58,50.44,45.63
117.55,120.56,36.99,42.57,67.96,333.77,18.63,136.54,-0.69,109.49,62.03,111.64,63.48,92.80
70.93,143.31,33.42,57.63,45.29,342.97,21.63,128.70,-39.29,233.62,62.85,84.87,33.24,63.76
37.16,252.82,45.25,62.26,31.10,571.04,5.12,131.02,70.34,176.81,62.44,116.43,57.72,98.63
107.06,338.32,55.47,28.84,27.09,427.50,4.93,127.82,175.15,107.53,64.70,162.12,37.67,37.68
122.79,167.55,140.32,87.43,91.34,354.18,18.59,168.22,130.05,210.14,60.74,65.92,44.88,41.85
122.02,198.78,14.30,97.89,48.51,457.10,23.97,112.96,9.77,164.81,63.58,132.98,50.01,53.64
303.38,265.35,160.23,67.04,53.36,370.97,12.40,127.08,-253.11,325.51,43.66,117.13,38.49,44.39
12.26,319.50,35.79,52.28,30.82,515.40,23.68,131.93,315.27,240.38,69.14,71.83,51.85,32.19
73.77,248.81,79.03,59.62,96.58,278.22,8.82,135.49,-28.76,361.09,58.52,104.56,49.76,35.25
48.50,299.57,80.15,67.20,43.73,330.80,12.13,160.97,-353.55,156.76,57.07,60.63,34.50,42.58
119.22,159.17,59.45,77.73,49.65,282.19,11.64,187.84,175.05,223.43,60.96,115.14,60.66,65.19
82.03,190.84,64.28,49.52,57.69,410.90,6.31,133.02,-77.12,172.14,101.29,94.18,41.27,26.92
146.06,113.25,132.64,62.33,38.55,225.71,11.41,151.03,47.90,198.17,58.17,69.25,33.23,33.20
129.02,278.62,41.54,70.04,46.67,254.08,18.40,189.40,184.18,136.53,62.69,202.39,59.25,34.45
100.24,194.77,153.82,69.08,50.78,246.88,11.70,230.61,-56.41,139.79,61.04,65.86,49.60,80.36
60.88,261.90,236.59,75.42,47.43,303.46,7.10,118.88,-488.24,167.59,67.20,88.04,69.86,66.42
129.38,127.00,110.28,40.56,48.65,388.42,8.61,168.14,-34.13,192.85,54.41,80.35,42.94,51.30
42.53,110.39,105.88,57.50,56.02,308.62,13.13,149.98,238.01,279.61,54.49,79.52,84.64,39.80
119.35,255.17,73.38,54.17,73.08,248.19,6.55,168.62,124.73,316.86,66.96,80.68,32.74,20.18
93.50,232.41,59.04,51.56,61.03,185.15,9.85,140.78,-337.34,175.32,68.49,96.81,76.53,44.59
102.39,354.95,53.83,55.91,55.30,428.90,7.10,136.41,-235.94,328.35,65.00,83.34,42.10,37.49
96.69,212.56,109.92,59.67,82.33,450.91,12.63,219.04,102.29,297.93,68.89,83.77,72.27,64.43
-14.62,235.87,45.72,43.86,119.85,182.78,11.61,157.41,46.36,303.63,73.89,126.61,37.39,55.83
111.03,235.61,81.75,69.14,34.52,362.03,13.13,140.63,-24.57,217.28,55.57,83.69,71.80,38.68
55.02,395.63,77.29,57.00,96.49,452.49,6.97,144.04,-308.93,116.20,57.92,85.24,21.82,53.98
133.55,220.97,87.29,67.02,36.59,433.41,7.14,142.03,684.12,207.20,65.65,150.81,18.03,60.76
40.12,539.76,132.89,81.92,70.92,380.31,5.94,191.97,0.00,241.86,57.75,78.50,24.09,42.86
59.36,187.97,60.09,67.29,54.20,346.97,12.60,171.22,41.06,239.47,75.13,100.92,52.73,57.88
109.36,138.29,122.32,72.66,38.90,296.18,13.01,171.89,11.12,219.01,55.06,96.21,137.37,61.06
71.95,113.24,41.63,71.73,48.11,327.17,23.82,207.31,156.48,156.83,62.43,111.60,34.66,56.42
84.02,185.87,177.27,49.87,50.66,319.04,11.13,140.63,42.10,157.57,55.96,184.66,41.68,35.80
90.87,153.63,14.16,83.00,112.28,414.04,10.75,142.69,276.68,352.05,85.16,82.49,12.28,74.77
88.85,715.89,136.94,62.39,82.87,277.72,22.48,161.86,-393.46,324.85,80.01,69.25,91.49,64.11
33.16,237.47,34.94,50.12,31.31,194.17,30.20,176.42,-26.15,182.88,68.85,116.02,40.23,53.24
300.67,176.67,87.13,48.46,69.95,323.90,20.77,263.52,123.87,201.24,60.28,132.66,30.23,24.20
86.93,164.58,32.19,86.71,31.70,378.24,13.98,132.80,7.37,130.93,63.59,86.21,68.19,45.39
171.51,428.60,112.69,62.96,62.24,329.24,5.79,120.99,-2.29,380.97,65.32,121.40,74.05,56.99
153.30,167.56,43.63,76.55,43.09,408.20,6.12,134.81,-2.43,134.43,91.81,122.50,28.66,45.27
67.71,98.22,81.88,60.65,100.59,668.97,9.14,151.33,-108.39,196.63,66.64,68.95,38.77,34.40
125.87,136.21,73.14,31.72,38.35,292.55,12.02,162.33,-202.98,230.78,53.00,107.18,32.81,47.82
163.67,255.80,58.22,56.84,76.14,344.06,10.81,159.56,342.50,123.08,43.66,78.63,93.30,61.79
-1.92,168.21,31.00,69.90,39.12,232.45,12.33,147.48,20.60,167.13,61.68,75.75,60.69,34.20
67.92,355.19,73.00,118.53,54.25,356.42,8.40,156.51,98.07,196.23,61.35,140.86,65.87,47.67
57.93,142.93,53.84,152.56,46.13,500.18,17.84,174.87,43.43,110.13,66.74,171.66,27.75,71.86
101.00,158.56,76.98,56.76,42.29,232.57,22.52,202.78,100.82,162.81,62.10,95.39,53.90,36.86
121.53,167.19,192.61,53.37,80.54,285.36,7.40,122.01,138.88,208.06,103.36,53.14,70.95,37.46
149.61,403.57,-13.79,81.20,91.14,299.86,12.46,154.49,56.96,300.28,72.80,130.19,36.02,41.34
89.61,305.79,80.56,79.53,39.86,255.51,18.68,115.03,230.68,258.82,59.73,113.19,54.12,54.22
93.69,386.53,-6.41,40.69,38.50,213.67,15.16,168.39,-398.72,174.71,80.63,155.01,60.94,46.02
54.83,237.02,19.63,64.02,55.73,350.36,14.20,109.69,27.64,292.05,66.36,162.05,163.88,59.24
41.97,132.44,15.81,50.52,49.62,179.91,11.59,150.33,237.84,192.43,61.19,104.37,70.93,54.84
106.64,120.14,11.45,64.83,55.28,219.07,23.05,162.37,25.30,286.58,121.69,126.92,76.01,62.91
169.58,197.41,135.30,66.29,84.30,439.92,9.64,143.30,208.91,115.79,65.56,78.42,66.30,44.86
130.94,265.50,22.68,70.94,42.05,318.10,12.47,159.30,-55.55,240.22,81.29,184.83,68.20,43.59
156.10,148.52,-7.60,91.89,49.36,636.21,10.46,145.81,-20.00,142.09,64.40,91.16,65.93,42.25
27.94,138.02,56.08,53.77,70.08,504.71,17.15,192.54,-312.96,239.22,99.24,122.38,67.39,54.85
90.55,267.27,67.63,67.15,63.13,258.88,6.33,225.38,251.87,280.33,58.12,58.55,66.99,73.29
39.35,245.12,12.90,86.43,69.03,368.29,7.93,180.45,297.36,172.03,76.62,65.26,60.12,30.38
80.48,179.32,59.66,36.01,65.98,280.77,15.68,166.51,-232.70,209.23,68.46,87.46,46.16,41.59
88.68,176.72,95.21,35.41,59.16,408.00,13.91,106.14,18.86,240.46,76.31,77.60,11.78,73.68
119.63,223.56,181.38,41.77,86.27,403.74,14.90,131.89,119.95,169.57,71.83,143.21,49.60,33.40
136.49,130.71,147.20,69.78,44.43,236.48,6.73,119.86,-653.28,136.16,78.20,109.35,37.17,49.57
78.98,128.49,-66.04,101.02,92.31,299.85,10.21,177.57,147.72,149.27,60.99,77.03,33.91,58.96
81.17,199.08,62.92,58.05,83.56,239.33,8.55,212.45,-220.19,41.88,62.80,78.17,46.68,19.74
74.38,113.39,118.08,45.14,61.70,375.54,19.98,127.91,-229.13,190.91,68.37,52.49,37.84,68.64
53.02,181.55,11.09,102.22,65.45,392.12,22.22,151.85,306.00,211.39,43.66,94.14,78.83,48.54
112.14,114.80,69.32,79.65,65.78,567.07,21.57,153.96,32.26,261.15,59.15,92.40,46.63,67.16
44.66,256.12,48.22,43.50,59.41,325.84,15.45,118.73,32.55,139.25,59.05,101.00,29.93,37.72
96.59,123.89,120.96,65.26,60.10,382.37,11.57,165.70,-127.07,268.65,98.02,106.57,75.95,49.53
63.91,156.08,59.59,39.97,62.77,165.35,13.00,116.64,360.72,135.24,60.05,61.45,62.28,31.05
119.23,134.55,84.45,28.40,65.08,249.43,14.27,169.91,-74.50,233.78,72.63,66.64,70.14,35.18
59.50,231.77,70.45,60.60,78.10,411.64,18.26,160.63,498.71,150.97,43.66,180.63,66.58,50.99
106.80,230.67,90.42,64.32,38.44,302.60,4.89,140.57,-583.31,304.99,60.12,83.02,26.59,49.52
177.84,211.41,44.31,46.44,60.37,224.50,7.79,225.57,-6.19,180.90,55.39,76.46,196.99,74.25
353.07,210.92,216.84,49.31,43.59,474.84,10.97,113.39,-121.84,260.37,66.68,117.28,27.23,45.13
68.04,127.26,3.68,53.83,104.42,408.03,12.50,126.13,257.16,161.78,68.14,119.39,53.17,49.72
69.36,183.82,102.70,37.87,67.11,242.04,25.37,148.66,216.59,166.06,66.94,75.31,57.94,40.40
297.68,141.94,182.58,44.42,81.08,215.72,15.78,129.48,-148.52,369.01,69.59,109.12,58.52,39.90
24.17,383.87,139.39,68.01,54.61,251.94,18.91,302.65,18.90,394.59,57.13,41.43,43.77,83.14
162.24,173.24,39.37,71.32,65.10,114.79,14.78,148.30,68.67,210.09,57.38,113.26,50.87,39.23
74.10,195.17,13.00,41.00,36.81,314.67,10.13,168.35,-229.87,215.95,62.21,115.88,70.82,37.32
89.57,164.56,69.86,110.74,55.51,282.62,15.56,126.42,189.70,136.54,68.51,176.79,51.74,51.31
96.95,342.37,24.53,72.13,85.49,253.40,22.03,168.67,394.65,210.29,73.19,69.13,37.17,94.96
134.38,143.57,79.51,53.66,32.22,284.55,11.93,142.42,-152.99,120.61,63.74,104.94,47.24,30.45
31.99,112.79,127.65,85.73,40.05,225.49,16.88,203.69,232.60,186.02,56.79,98.57,53.00,40.16
93.18,251.56,100.39,80.40,84.69,339.72,14.91,121.43,-34.15,137.59,70.32,87.61,38.57,61.00
95.55,227.71,42.86,41.06,113.57,347.27,7.41,140.51,308.59,351.14,74.20,70.61,89.89,79.13
62.86,115.82,42.22,83.70,49.19,246.72,20.69,124.43,182.95,197.10,71.13,112.50,56.46,71.09
45.27,163.93,198.76,90.03,27.28,257.60,8.87,160.83,-12.08,193.29,59.99,93.37,25.69,52.53
22.29,82.44,98.77,34.32,111.28,322.30,22.04,203.67,-327.33,279.32,68.42,82.58,98.92,40.70
62.15,303.31,39.57,49.19,71.82,453.30,13.81,155.80,-14.62,155.57,81.04,77.80,70.33,32.56
133.18,147.30,55.48,68.34,70.70,493.58,9.35,201.97,140.40,211.46,61.69,121.61,45.83,56.02
78.03,179.36,116.22,44.63,63.96,267.82,13.01,82.34,3.42,301.35,71.91,126.97,20.63,36.08
51.95,493.26,109.31,38.27,39.76,224.99,5.92,194.61,-252.82,127.34,60.98,112.43,31.66,30.50
113.91,252.73,53.39,74.09,69.64,263.35,20.66,158.59,-10.03,175.75,68.90,52.41,60.68,54.39
47.47,100.38,113.49,69.45,52.41,323.94,20.18,164.60,95.97,223.06,60.25,76.16,52.93,62.19
123.18,215.42,145.40,67.57,54.95,333.01,10.31,173.77,14.59,286.41,67.12,100.44,41.42,35.65
101.64,132.80,74.56,72.11,24.89,313.92,21.80,152.02,53.55,181.78,72.58,69.42,82.17,44.07
30.31,219.83,97.29,91.28,68.80,292.04,18.07,190.35,-549.46,143.83,96.41,89.64,63.62,29.52
60.74,146.76,48.47,56.01,69.27,321.84,14.29,125.56,163.12,173.88,66.84,85.99,47.08,92.24
95.12,179.63,227.46,74.04,63.88,270.68,17.55,167.05,19.60,262.22,43.66,80.87,31.51,62.42
94.30,154.42,129.66,34.93,50.38,352.74,17.41,118.94,-487.86,180.64,59.96,88.28,58.47,74.72
44.51,149.96,64.03,102.35,76.75,338.84,24.53,131.64,494.67,314.69,72.08,141.83,39.86,32.70
67.37,137.27,27.68,78.44,33.34,271.03,8.39,146.09,-438.85,117.48,43.66,151.88,37.29,81.18
108.40,216.08,-9.91,77.97,38.23,392.83,14.43,167.76,4.00,273.60,70.37,98.62,76.51,57.32
50.23,221.20,84.10,70.69,53.74,342.51,11.31,183.85,-752.29,193.28,62.11,98.54,42.65,33.13
55.61,188.43,-33.64,56.15,85.53,264.45,26.51,144.43,-252.15,264.01,72.40,108.69,69.36,61.79
184.80,224.67,84.79,83.06,101.78,278.88,15.61,238.57,115.83,203.61,56.80,54.15,46.12,59.85
279.32,173.04,169.59,46.89,56.06,372.41,15.17,204.56,208.24,275.84,78.01,143.38,26.17,44.76
65.58,208.98,15.48,96.89,47.80,229.16,12.25,132.53,271.29,151.84,73.02,69.53,47.71,72.03
46.05,144.39,-5.47,174.35,76.63,326.70,9.31,160.24,324.59,157.33,59.56,103.96,48.38,33.02
107.84,128.79,142.56,52.25,64.59,176.71,9.68,119.24,-31.85,272.12,74.12,88.49,6.56,48.81
111.06,133.76,82.92,26.65,66.56,335.78,15.37,158.20,203.14,205.27,58.76,93.90,83.34,52.73
79.54,162.55,4.39,34.23,62.98,410.06,4.75,157.14,23.27,221.46,65.34,119.09,36.35,42.43
52.85,168.30,101.63,60.01,82.26,493.02,12.21,113.40,180.00,256.70,81.54,71.95,60.33,43.79
101.50,388.84,123.88,48.33,43.82,219.39,15.40,191.77,-222.96,142.99,55.78,64.53,84.59,117.75
156.70,186.89,66.04,113.60,50.03,356.43,20.25,176.20,195.27,592.52,58.52,37.35,30.40,37.93
179.95,117.31,109.79,101.45,45.59,460.04,10.67,148.24,-87.15,150.78,69.49,79.42,19.27,39.85
139.05,193.36,62.31,22.68,98.75,253.65,26.44,102.83,-1034.10,164.92,62.31,104.64,19.51,46.56
130.76,177.15,72.38,43.19,56.54,291.56,16.82,161.58,229.87,250.64,67.13,84.79,18.60,35.58
80.55,367.99,90.05,53.84,20.58,271.48,20.16,150.73,782.30,283.07,60.86,75.95,80.45,66.21
90.49,266.36,83.03,36.29,91.55,325.11,18.20,184.07,11.01,199.43,58.59,106.28,56.83,39.59
73.47,82.44,55.58,59.22,66.79,330.62,4.31,196.23,-505.90,142.65,95.21,84.60,82.58,31.82
94.21,136.89,130.76,35.61,60.35,558.67,22.04,146.62,-257.51,261.45,67.39,58.22,50.52,33.10
66.32,436.78,286.87,75.36,35.40,362.63,17.04,132.57,23.34,163.31,67.39,127.36,26.16,25.37
221.63,149.31,94.89,57.90,56.79,343.40,20.25,134.99,3.69,222.30,60.86,175.57,68.12,62.89
213.33,267.95,134.84,60.66,49.60,289.28,7.10,191.34,-188.71,306.19,79.88,87.19,77.05,45.00
76.49,274.12,61.99,71.34,64.36,227.55,11.22,249.72,126.75,428.64,67.76,85.96,49.25,31.54
60.96,233.70,54.87,46.99,28.02,230.73,28.94,144.42,-362.65,437.66,71.82,85.41,40.63,53.20
34.84,244.03,274.07,73.52,61.75,236.08,6.33,100.32,-162.52,161.74,63.30,145.35,41.96,61.38
130.93,121.71,57.50,75.94,50.98,336.21,8.70,148.99,-207.56,280.14,61.87,90.41,44.02,50.51
71.05,82.44,129.48,96.53,55.30,271.49,13.08,175.14,226.84,335.74,64.15,136.69,138.81,60.60
44.91,428.87,42.05,62.13,83.39,207.63,14.89,116.96,-166.30,214.88,85.39,157.50,25.20,50.57
82.90,353.05,13.05,69.23,62.15,283.38,13.67,194.85,-46.99,152.92,61.69,74.52,19.88,44.83
53.89,222.09,110.35,55.21,30.79,334.24,14.01,152.23,-569.43,182.42,92.91,102.49,46.85,32.12
140.33,207.96,37.30,88.26,67.10,147.33,22.37,188.72,118.96,131.64,88.80,70.21,66.26,36.78
77.52,238.44,67.88,36.98,77.34,411.53,6.58,153.04,217.58,176.10,95.06,109.94,74.36,53.45
62.89,82.44,216.64,76.73,72.56,283.49,14.22,167.79,-320.39,197.04,68.77,82.47,45.39,39.06
179.10,283.03,112.69,45.20,50.35,214.12,16.51,135.10,170.31,185.55,63.05,72.95,18.90,32.78
63.71,120.26,-10.72,56.28,46.30,282.94,16.94,173.07,38.76,217.40,57.18,106.01,64.89,35.92
57.56,236.75,84.97,35.96,58.17,464.65,18.34,166.98,-261.49,226.61,70.72,73.24,41.72,44.97
83.87,116.06,91.04,87.57,55.77,449.83,13.24,141.45,33.84,154.92,68.91,113.05,78.14,43.24
50.90,254.96,137.11,66.94,53.72,300.00,11.89,150.55,262.37,214.53,66.60,156.85,49.78,25.29
182.72,82.44,16.82,41.28,69.16,535.76,14.54,162.72,-294.63,136.94,60.43,123.75,89.83,61.33
184.73,267.67,19.98,51.36,57.12,426.29,7.42,116.05,149.48,161.19,59.99,142.44,21.24,59.61
72.27,169.54,117.25,103.10,20.16,192.35,5.93,133.63,-22.99,161.74,64.98,113.67,32.81,39.77
62.93,237.29,135.23,61.40,38.06,294.61,10.04,120.09,-0.29,199.57,68.09,111.25,60.06,59.79
58.77,219.47,109.31,50.73,41.94,391.92,15.87,143.89,-214.58,216.37,69.21,144.02,19.95,23.53
66.95,126.19,141.02,69.96,27.19,390.99,9.74,152.51,-227.77,145.37,79.36,90.20,35.92,71.89
30.27,82.44,120.12,80.86,92.20,241.91,16.41,121.12,200.90,198.14,65.99,87.28,44.26,33.00
74.35,148.10,29.86,75.41,47.14,327.33,16.64,162.96,-210.19,186.70,63.18,115.80,49.66,50.16
72.90,82.44,31.09,48.61,54.92,322.71,13.28,126.17,0.83,141.87,77.32,81.83,69.17,53.11
343.95,137.56,81.39,101.29,42.71,214.22,8.87,174.07,-136.09,212.83,61.67,86.34,41.48,22.79
191.91,299.34,85.13,131.82,38.13,257.49,9.02,135.39,-54.36,167.84,58.55,119.74,58.12,34.93
97.79,111.92,15.99,141.46,68.38,379.95,17.69,130.91,93.84,402.38,43.66,106.64,33.84,34.03
129.02,144.77,92.80,17.82,42.37,305.05,19.45,182.93,169.79,257.54,70.37,167.16,88.40,43.71
29.32,121.20,46.47,82.80,27.16,218.40,9.28,156.29,-321.40,251.27,57.52,117.72,22.80,47.74
124.77,164.74,106.58,85.29,45.17,373.75,10.99,141.39,323.49,141.07,62.88,160.01,22.84,48.25
95.39,237.57,26.71,48.51,77.46,328.33,8.77,153.55,-47.92,240.16,81.24,84.71,77.75,47.24
94.50,178.19,33.23,39.61,38.64,430.91,9.21,183.84,67.63,189.27,69.92,103.13,67.26,45.31
92.33,132.28,35.98,87.41,66.65,512.62,7.62,143.97,259.84,205.81,62.17,55.82,27.58,55.55
87.77,339.05,121.95,43.08,74.66,293.79,8.20,162.73,79.46,100.28,43.66,106.72,58.98,73.52
124.34,164.67,57.17,77.29,75.83,185.23,13.14,108.95,-293.03,205.53,64.97,205.16,36.41,42.43
94.78,108.42,114.40,51.13,28.25,258.19,10.60,132.76,-188.91,179.80,73.59,74.37,44.25,43.81
47.23,183.76,19.98,40.80,75.37,242.84,9.06,169.60,125.38,243.15,43.66,127.87,43.46,84.68
130.17,128.31,19.04,60.63,51.12,527.56,17.44,134.26,299.81,201.04,61.08,83.16,43.02,28.42
49.98,202.75,61.53,63.33,45.17,289.08,14.12,202.69,108.28,195.41,43.66,84.44,61.29,56.60
64.53,82.44,124.39,88.21,66.07,457.94,11.46,163.74,-304.23,235.99,74.20,147.63,18.53,21.65
100.22,282.40,-5.22,110.63,70.12,437.45,12.22,139.16,-1.80,237.03,96.68,101.86,53.12,80.45
189.61,173.49,89.79,76.78,70.12,541.77,17.83,248.28,176.49,143.66,73.12,79.66,106.66,84.42
93.75,137.65,21.55,89.52,35.96,137.97,7.17,197.81,192.78,204.99,64.00,75.17,48.54,46.31
80.56,106.28,72.72,107.50,55.58,521.84,20.53,121.56,-36.30,174.74,76.53,91.18,52.23,26.88
51.55,145.68,104.46,71.20,77.16,324.99,9.76,154.49,-503.46,174.29,91.02,91.96,26.57,39.34
73.47,169.89,49.57,68.73,70.17,280.12,9.75,134.05,81.09,178.30,63.35,94.59,119.05,59.96
110.57,232.26,68.11,36.54,60.47,413.23,5.51,159.30,31.81,193.00,77.48,91.76,47.87,36.42
469.11,82.44,7.67,60.61,44.45,500.15,18.68,160.17,-70.67,157.74,57.36,124.54,22.48,59.25
57.05,126.77,89.91,89.93,34.25,380.49,11.29,231.77,209.81,185.95,56.37,89.99,159.11,25.70
51.94,142.21,68.31,70.70,28.10,309.82,7.88,194.10,273.03,145.31,66.97,72.38,33.44,45.73
190.59,145.51,39.14,35.65,40.56,457.29,16.09,175.36,-134.65,165.48,61.39,102.19,57.61,32.85
236.51,174.35,73.61,56.31,71.43,644.93,16.51,147.00,-59.71,168.54,62.06,96.03,38.18,30.67
113.60,144.22,107.14,70.14,35.32,307.10,9.74,179.95,-184.38,343.54,43.66,408.91,64.49,58.44
95.26,280.90,111.77,90.36,69.65,293.55,18.71,135.99,-53.80,188.88,112.07,97.60,50.47,45.98
