AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
33.43,211.14,54.92,48.05,60.89,363.00,18.43,135.72,20.98,285.64,85.32,123.21,25.90,58.74
23.25,135.30,25.79,39.81,49.95,319.17,13.41,138.88,137.91,319.96,71.74,61.03,95.08,48.88
53.61,257.44,67.56,40.93,77.67,371.50,18.18,124.74,24.51,847.73,69.33,52.77,63.27,36.03
-2.23,309.31,2.52,73.74,36.06,297.63,11.86,156.05,83.72,173.66,86.30,78.37,77.01,59.19
-5.38,207.45,4.48,73.56,64.49,266.39,12.91,121.80,99.95,165.47,162.87,61.28,81.47,45.82
-30.50,82.44,127.46,66.69,54.70,271.75,6.83,137.69,-74.43,279.28,59.09,78.39,48.36,18.16
-10.51,150.83,-27.72,72.82,83.04,245.89,11.52,141.92,-131.22,223.86,43.66,53.78,57.20,31.29
-6.03,318.18,119.22,51.29,107.35,334.99,15.64,132.97,166.10,167.26,53.87,53.63,96.35,49.78
24.87,174.46,49.13,76.09,44.70,289.53,24.89,145.46,-6.24,378.07,56.34,50.39,91.02,49.04
69.67,192.84,45.11,41.87,60.85,412.57,15.79,218.90,-344.10,194.44,63.87,78.16,28.70,26.12
33.39,149.74,41.40,108.15,85.22,384.07,9.75,157.15,-254.34,298.15,60.00,28.98,22.53,42.29
-54.39,194.05,89.11,85.03,69.45,304.66,20.88,103.41,42.00,225.09,60.11,71.47,95.70,44.04
-24.29,129.38,81.61,38.21,76.13,842.14,8.51,151.70,285.20,200.07,56.02,33.54,76.25,34.29
-27.79,125.14,60.91,79.51,53.04,346.57,16.32,190.99,-186.41,176.72,66.27,41.06,161.50,38.35
42.61,139.22,5.35,72.60,39.56,284.13,11.54,130.66,109.65,184.59,58.62,55.70,79.94,30.47
-27.78,183.40,89.52,65.14,35.92,220.03,13.57,175.47,-14.12,246.70,43.66,76.62,130.54,57.66
40.27,123.36,29.92,99.19,46.70,452.26,10.35,160.80,-86.53,179.25,70.77,26.34,54.50,28.71
46.32,276.84,-23.16,58.52,43.87,237.11,16.96,180.93,24.79,415.12,58.19,35.01,50.30,24.34
20.59,129.15,91.89,89.97,68.43,271.51,16.62,165.59,-217.20,175.44,77.42,50.64,-4.27,63.95
21.05,238.05,89.74,48.86,22.64,260.38,6.11,174.29,318.42,151.43,61.38,94.51,61.90,32.21
54.09,256.16,68.92,65.41,59.12,362.38,12.40,158.79,-395.09,167.88,70.33,49.95,189.61,32.15
-20.90,149.62,-41.17,45.52,56.29,353.80,11.07,108.01,-30.57,237.51,101.35,34.01,173.93,40.71
34.07,130.95,90.11,32.87,76.58,487.51,23.80,140.98,79.53,204.23,128.41,42.25,131.35,41.21
-33.12,263.91,55.84,41.66,68.51,333.74,14.80,165.36,107.82,223.53,66.57,75.76,47.73,36.55
-19.78,82.44,-8.14,73.38,56.07,306.57,11.58,122.99,-95.25,265.18,67.49,87.62,32.41,46.58
37.08,329.74,50.82,98.30,96.42,311.74,10.15,136.22,240.94,223.61,100.06,26.88,77.18,36.65
24.56,231.02,-42.55,41.68,46.00,438.75,19.37,210.46,-215.74,128.69,65.53,45.10,153.94,23.83
-5.60,344.88,32.15,39.81,20.06,391.26,18.52,176.14,89.49,329.53,43.66,42.18,90.68,61.18
-37.46,157.67,56.42,54.55,93.71,301.77,14.63,253.71,40.17,175.43,78.71,26.08,96.05,21.12
-0.53,112.80,133.98,66.96,47.68,408.34,17.17,210.00,37.35,186.78,53.46,115.57,30.16,46.87
46.83,343.52,-23.87,39.54,76.07,527.09,10.60,170.05,-336.08,123.22,56.60,44.49,57.64,78.88
35.64,120.48,17.24,95.64,55.66,367.17,9.08,123.53,15.09,184.87,56.35,62.53,94.26,51.76
1.13,160.76,0.48,78.23,26.98,224.28,10.62,127.91,-296.75,273.45,91.34,53.01,98.99,55.85
-19.73,216.04,154.29,103.56,27.14,248.69,20.61,142.96,-57.10,199.21,70.96,31.05,41.09,39.31
-20.51,240.18,14.57,86.05,91.17,315.24,16.16,125.77,-176.22,264.82,69.95,42.85,116.64,49.15
161.20,154.06,48.15,45.58,56.63,368.75,6.10,118.57,-7.52,186.65,63.49,53.33,115.91,31.03
17.66,357.31,50.76,35.88,35.90,342.63,16.56,142.50,63.31,315.54,65.55,30.40,71.30,54.92
-13.65,125.85,37.86,97.74,20.49,248.98,12.59,124.53,-73.12,159.27,63.11,50.56,96.54,47.87
32.42,156.89,2.24,67.14,40.99,201.33,10.65,150.19,-29.81,137.47,73.46,33.11,117.27,20.26
-99.38,222.01,-0.13,75.41,48.49,455.34,9.66,144.71,139.78,253.65,56.39,43.30,68.30,46.41
16.40,236.17,34.92,55.15,97.90,239.71,5.62,132.05,-170.29,236.02,64.27,20.34,117.91,65.09
33.87,272.50,22.58,58.93,57.99,241.92,12.64,171.53,48.28,196.38,57.67,36.70,122.18,56.63
-8.58,192.39,8.21,85.08,41.32,327.09,12.44,185.28,-156.32,217.50,65.63,35.80,85.37,51.58
-37.17,242.89,22.17,80.30,39.05,352.85,19.19,186.36,150.20,207.84,59.08,35.08,29.77,49.60
-20.68,123.22,34.40,69.73,80.17,510.87,11.73,145.65,-212.78,146.81,43.66,39.28,70.18,53.16
-5.77,206.49,43.76,60.03,56.30,373.50,16.09,159.27,-871.70,329.96,58.98,58.67,3.85,53.25
23.74,324.14,52.20,70.97,66.27,435.40,12.54,171.70,-172.86,542.10,63.55,36.27,112.56,81.41
-3.04,82.44,72.58,119.85,72.89,339.15,12.06,113.86,117.40,156.05,62.96,43.77,78.37,42.91
45.49,201.04,44.87,117.36,81.67,318.61,9.84,139.62,18.43,166.67,43.66,147.09,69.26,35.32
4.41,128.67,17.23,57.08,47.39,440.83,12.06,115.08,-2.40,126.71,43.66,54.38,56.72,24.95
-24.81,117.06,41.36,132.14,46.98,484.92,9.72,169.56,-237.27,234.84,58.48,77.41,72.78,36.40
52.75,138.70,-6.26,84.96,56.24,218.73,11.44,164.22,13.13,441.34,65.77,50.09,83.37,52.70
52.41,156.74,4.48,52.47,87.05,291.09,10.06,134.39,28.63,166.53,68.01,36.19,146.01,51.55
-0.78,171.11,48.37,114.88,81.06,304.39,14.87,93.57,-247.61,229.24,62.82,152.77,25.78,36.06
21.97,132.75,61.84,95.44,83.89,570.37,11.34,166.31,-366.87,168.22,66.97,49.45,115.22,16.86
81.29,205.42,17.61,113.32,53.69,514.63,14.99,143.55,18.05,215.55,61.44,52.27,88.73,40.72
-5.28,187.33,-5.21,71.96,124.43,238.33,18.48,136.91,14.16,319.62,54.48,44.55,-14.73,65.65
6.98,200.50,18.75,80.00,46.19,254.84,18.81,139.03,-450.59,237.49,53.68,24.73,111.59,84.82
-29.54,377.97,80.81,86.59,58.08,291.27,9.98,263.65,-294.74,153.74,71.14,40.64,65.06,25.41
-6.50,204.60,36.01,119.34,29.90,205.90,10.43,173.26,-78.25,183.30,83.79,40.01,43.80,51.61
-1.18,234.98,1.79,34.90,148.73,235.28,5.25,116.27,54.16,130.38,60.04,25.31,89.40,45.63
-18.86,205.83,98.86,99.59,59.50,321.73,16.41,146.66,-110.95,306.91,43.66,49.39,29.67,36.09
-16.04,185.85,134.76,48.83,48.25,269.24,12.34,149.55,-446.07,254.48,96.06,89.40,39.06,17.03
-48.35,162.05,92.55,34.29,48.97,259.92,13.78,145.09,148.85,167.65,43.66,79.07,98.65,71.72
-50.43,82.44,67.22,74.23,89.53,230.04,12.54,122.73,-5.47,165.90,62.49,39.10,88.74,47.20
28.45,116.05,106.63,64.62,49.89,211.03,7.08,203.85,-1.90,190.26,65.27,16.95,16.45,72.31
0.05,137.46,36.29,75.97,39.32,273.76,13.07,182.61,87.62,201.52,92.61,43.02,31.78,58.69
17.35,336.34,88.32,46.74,67.64,255.02,12.52,154.11,10.06,206.56,62.17,45.01,79.81,30.38
85.42,356.17,57.54,69.00,12.60,282.50,18.18,133.19,106.18,381.93,43.66,86.22,98.46,38.74
76.34,258.81,47.71,105.05,51.05,343.05,16.25,96.05,51.35,191.63,74.96,38.89,70.21,43.02
-34.71,241.84,126.25,61.42,60.82,299.05,27.78,168.67,-34.11,276.06,63.44,61.03,162.19,59.40
7.48,297.21,-78.13,59.17,48.85,312.61,36.80,193.28,-443.52,161.85,79.01,87.22,134.45,36.31
-14.32,115.23,27.70,67.10,51.06,170.16,25.36,149.53,-540.35,173.98,43.66,44.43,15.54,50.62
6.11,127.12,37.91,71.91,67.01,372.01,19.57,245.28,-146.73,193.50,74.34,83.25,102.07,72.60
2.63,312.21,157.26,53.39,58.22,307.31,10.77,122.74,-334.60,304.23,55.72,82.90,66.82,48.65
-80.78,407.78,45.14,60.71,75.74,220.39,18.52,148.54,-101.44,239.24,63.75,51.92,28.29,64.15
-0.12,120.54,46.83,109.75,68.23,463.18,11.11,193.37,61.36,440.76,60.05,33.04,75.23,73.26
12.60,142.02,78.44,38.97,29.33,154.34,15.44,124.69,250.43,254.93,43.66,71.06,157.82,37.51
-2.73,155.45,111.01,57.85,45.86,311.22,9.82,148.95,-68.98,192.69,73.29,67.98,185.96,48.35
-4.81,214.66,47.87,78.89,35.70,265.14,15.52,130.13,165.30,244.50,53.06,88.39,95.14,78.32
-11.50,179.99,66.79,59.68,29.33,489.64,13.00,158.47,-121.10,229.92,78.68,41.51,102.90,68.33
1.42,262.09,36.53,69.79,58.00,210.27,9.21,126.94,-5.02,208.72,60.18,65.80,126.19,55.56
-26.16,180.83,25.69,85.83,37.18,332.94,9.94,210.65,-286.58,138.67,58.31,61.07,39.56,67.46
11.70,419.99,5.03,86.90,68.33,635.50,13.87,108.43,-319.73,234.62,62.45,55.83,77.02,58.25
44.74,239.63,100.39,23.83,74.52,327.03,10.33,176.29,-376.50,259.83,55.58,80.53,56.21,27.20
-14.66,297.35,96.54,24.61,99.02,452.86,10.04,192.38,-111.43,124.23,55.66,54.25,38.63,45.67
27.14,109.81,71.69,93.05,51.08,246.02,23.60,253.14,118.66,315.83,94.17,32.65,84.87,51.45
-0.05,250.42,31.11,56.53,68.81,288.96,17.97,143.37,-27.68,149.73,70.38,19.47,133.99,38.37
-26.99,166.42,53.93,75.44,56.33,342.09,24.97,162.73,-82.88,213.71,92.54,37.87,117.11,41.42
24.51,135.35,80.41,99.51,64.08,460.36,10.82,118.74,-602.18,191.52,65.90,65.90,135.82,45.03
-11.00,222.82,41.26,74.50,59.61,374.99,9.50,181.37,147.09,184.96,68.21,60.35,48.60,45.66
-23.10,161.89,31.50,65.37,34.63,312.03,12.94,123.97,113.41,318.78,56.15,66.20,5.84,76.16
-75.69,123.73,28.70,61.71,53.32,283.46,8.48,162.07,58.21,168.25,59.66,35.34,11.71,79.73
65.13,82.44,22.97,46.34,40.67,338.58,9.49,129.68,-21.69,163.27,58.54,73.73,58.21,47.67
-2.20,147.04,33.99,37.20,23.75,338.68,8.53,154.23,247.47,190.16,66.37,52.21,106.10,47.34
-24.56,131.96,91.17,71.66,65.29,218.28,11.41,194.50,-92.39,174.11,87.20,68.61,123.53,91.11
-73.74,139.20,82.19,78.59,30.27,232.48,8.24,249.24,89.98,251.83,58.92,30.56,77.21,42.51
8.48,82.44,45.58,113.03,108.75,333.86,11.88,112.95,182.71,281.80,83.39,15.88,54.41,29.96
5.81,219.85,10.61,53.93,64.23,325.04,13.05,143.13,-175.44,222.80,62.44,32.39,92.36,51.04
42.81,210.73,31.20,46.89,74.01,365.13,15.53,138.02,-167.13,191.57,71.29,29.48,145.28,59.69
7.04,146.06,-1.44,36.76,147.79,260.95,11.28,142.06,-103.61,142.74,63.78,63.51,8.62,43.96
-20.17,236.24,-9.00,31.93,45.94,341.64,7.70,146.20,-42.77,152.34,66.39,81.09,86.55,46.57
-24.86,130.17,39.57,65.96,17.55,286.24,8.74,164.03,-332.70,251.82,58.78,70.13,146.09,63.54
13.75,98.09,-54.43,55.89,53.29,378.01,12.61,144.25,133.75,133.64,62.49,78.69,60.45,45.03
-10.65,152.23,81.68,42.28,54.40,310.38,21.39,103.50,-249.12,212.23,69.59,51.58,88.46,39.71
-31.42,277.89,29.05,55.94,42.41,195.32,9.83,107.91,-388.82,222.76,43.66,119.21,92.49,44.69
-40.76,82.44,18.91,80.82,90.20,464.54,17.44,134.49,98.61,217.42,67.50,22.28,278.17,29.39
-24.06,132.57,-91.07,60.99,66.37,235.71,9.14,235.33,-36.55,248.41,73.33,66.47,87.42,71.85
52.68,251.21,149.15,71.37,29.06,298.49,7.33,163.34,109.98,125.20,65.53,54.22,32.63,39.43
-26.46,121.01,50.88,72.98,65.37,443.30,12.59,180.89,-13.68,297.37,56.30,75.38,16.47,62.16
-5.27,237.25,53.82,28.40,71.23,295.78,17.31,132.48,-163.37,184.90,63.17,67.93,80.50,34.17
-13.14,216.83,208.10,67.94,37.07,217.94,29.48,172.96,-84.39,191.30,58.40,66.52,94.47,57.59
-52.49,231.70,16.29,80.25,37.32,270.19,9.55,144.12,235.33,154.28,78.83,33.69,262.22,57.83
11.53,116.90,47.57,74.61,46.80,263.51,15.60,188.84,-110.00,230.27,64.23,53.72,39.38,34.99
19.84,290.17,46.24,98.68,96.10,208.22,8.23,160.17,-34.47,230.60,68.42,55.92,4.12,44.98
-62.65,130.04,-48.90,60.82,82.03,533.31,10.34,125.27,91.91,163.91,60.08,41.64,78.72,63.52
50.88,82.44,130.49,75.31,15.21,201.89,12.68,115.44,-111.07,275.56,79.92,69.27,103.99,41.79
51.44,148.78,69.68,115.89,30.18,257.95,6.68,155.53,-109.27,167.32,101.17,58.77,80.41,67.08
7.04,124.51,-3.92,78.35,62.33,343.49,15.30,169.74,-12.32,374.76,64.20,99.62,180.53,29.07
-19.77,125.74,47.60,54.62,27.26,221.44,17.28,194.61,25.02,395.53,58.58,59.69,50.51,54.88
14.04,257.07,180.73,77.29,99.49,310.97,20.95,141.91,-85.19,223.55,62.08,42.96,70.16,51.70
35.29,120.60,29.97,48.31,56.70,355.25,15.22,120.00,123.50,234.15,56.59,26.18,84.44,84.70
13.08,171.70,32.43,51.81,51.41,163.34,12.62,121.92,12.78,162.40,60.88,37.95,54.08,70.47
-4.52,82.44,1.74,45.60,51.70,312.29,26.23,199.70,152.85,173.15,64.89,82.42,125.11,58.52
-34.19,159.77,79.01,61.15,47.63,233.32,19.06,150.82,-135.60,245.87,63.40,45.74,86.87,54.35
22.71,233.14,62.79,74.04,42.25,573.26,13.26,171.65,-246.10,180.71,63.31,57.48,102.37,29.53
30.24,135.06,-2.63,52.77,48.14,291.92,12.10,181.25,-154.89,198.84,56.63,44.51,190.05,25.70
5.33,265.61,52.46,28.51,61.72,304.76,13.10,164.73,14.80,205.97,72.82,23.34,16.34,42.79
-26.32,125.91,84.12,76.36,33.35,372.26,9.57,186.54,99.80,116.47,79.91,32.06,19.47,33.50
-91.12,144.11,71.06,82.82,44.63,454.43,12.22,177.38,-41.24,194.43,80.41,24.77,85.90,34.88
28.76,232.07,129.30,56.29,78.02,476.77,25.16,190.46,71.67,175.03,57.70,74.03,18.60,80.93
-19.33,240.31,-18.68,100.80,66.11,223.81,8.34,176.45,-202.52,248.92,59.30,68.80,75.21,71.22
13.82,171.34,20.04,82.92,37.39,389.99,9.96,112.74,-439.91,288.80,78.55,73.30,52.07,46.66
-21.91,176.64,65.99,59.28,59.22,253.76,13.66,108.25,126.11,408.88,62.20,80.77,71.36,45.56
23.11,147.92,-12.58,41.40,58.20,214.51,10.21,177.22,-289.51,127.62,75.73,124.06,40.39,25.28
17.12,260.16,60.36,36.14,48.58,396.53,9.42,155.33,-15.22,201.76,64.63,55.31,69.41,62.77
17.25,233.96,48.36,73.04,47.13,375.84,21.51,161.91,-227.72,329.00,72.39,32.82,57.29,42.60
69.69,269.30,20.03,78.80,83.99,331.88,20.57,215.95,69.10,119.57,61.70,87.58,67.11,22.49
-12.04,142.02,-38.52,73.87,144.81,276.15,6.96,178.88,-184.52,196.08,55.23,30.01,108.09,31.18
20.68,262.27,72.46,90.79,37.27,234.03,24.19,157.78,-219.30,146.13,78.05,42.86,151.99,58.93
1.20,240.53,114.26,43.67,42.69,275.23,8.68,159.48,147.46,116.52,62.14,102.14,117.23,49.08
45.21,262.64,83.71,44.43,109.90,159.25,9.50,166.01,143.69,193.53,58.99,14.22,76.33,72.90
-30.42,311.50,75.16,46.56,25.67,274.59,14.97,147.63,29.85,263.53,72.44,56.83,32.37,47.63
-40.53,289.86,114.18,63.54,72.41,384.01,9.75,131.27,109.54,148.80,56.07,81.83,61.10,41.12
65.93,131.82,-23.93,37.80,44.48,317.41,10.93,147.76,-132.81,303.92,65.82,45.49,141.12,31.87
-3.63,161.03,7.74,53.74,133.66,260.26,18.54,169.72,-93.80,395.69,64.02,59.08,78.79,48.07
16.09,138.35,82.45,55.90,69.68,327.79,12.76,182.33,-81.62,192.94,62.30,102.79,60.24,40.89
3.50,170.67,2.38,76.18,59.53,231.05,11.12,149.50,84.09,150.93,57.46,60.10,53.19,47.89
34.07,160.67,-49.27,71.56,82.90,174.27,18.95,114.37,-111.31,219.40,70.45,75.87,49.05,39.67
-45.43,287.53,58.67,44.88,78.70,312.30,17.59,146.24,-195.98,199.12,66.17,65.61,70.77,51.32
-11.91,246.62,25.07,48.42,61.38,346.22,16.79,155.37,285.13,148.84,78.03,46.02,67.20,40.62
-15.49,390.45,54.77,67.97,29.65,281.09,15.33,156.74,21.20,172.53,57.97,95.31,61.78,29.96
26.24,175.80,43.48,44.19,86.70,244.87,6.17,173.68,13.12,195.16,59.60,62.90,93.65,60.69
-4.20,82.44,29.98,31.46,72.97,479.50,17.55,137.14,143.51,161.53,59.27,73.16,38.37,67.07
52.29,197.45,40.85,33.09,27.61,209.03,16.57,145.66,249.49,202.76,55.81,65.60,53.19,41.71
-26.47,122.56,126.76,49.57,56.21,357.93,9.36,132.27,-39.01,145.88,43.66,95.12,19.33,76.90
-11.55,185.64,87.05,59.43,58.16,481.72,15.86,204.23,-117.70,180.31,54.60,23.93,99.16,69.67
97.72,227.70,-2.30,77.98,67.57,285.57,5.91,158.62,-582.41,160.27,69.39,114.54,32.38,74.50
-2.05,125.28,44.05,48.87,62.48,352.39,18.42,162.64,-283.05,217.37,60.45,34.93,166.74,22.67
7.49,224.71,-18.65,64.59,102.89,281.13,10.44,158.18,-42.11,239.29,69.81,51.42,93.13,55.63
46.02,258.99,3.89,70.90,58.57,415.91,11.32,114.71,112.87,217.19,69.85,21.46,196.13,52.87
-8.35,197.32,77.81,72.29,77.13,481.00,13.84,120.97,98.90,398.18,65.68,38.43,15.58,65.64
8.60,148.04,106.61,68.56,55.32,265.10,11.13,143.52,-54.79,196.95,66.08,115.58,64.95,23.97
22.96,248.58,99.79,79.80,73.78,232.62,9.04,152.10,209.91,198.41,81.19,33.07,51.71,42.57
-11.75,232.75,40.78,57.97,89.35,359.57,18.65,156.34,113.05,182.62,81.05,73.37,55.09,37.08
-47.36,257.20,-26.35,106.35,53.67,302.45,23.29,196.05,-336.80,426.24,63.30,56.36,236.33,60.95
5.79,180.99,74.44,87.43,56.80,384.00,8.11,126.18,45.14,462.76,58.16,55.33,31.76,36.00
-4.59,267.60,78.63,57.00,68.79,242.96,11.25,149.47,-133.65,245.39,43.66,70.90,96.18,44.32
19.96,469.22,102.81,50.68,63.81,201.80,13.72,145.27,-306.51,320.61,46.80,102.19,103.14,67.40
-72.56,369.03,82.81,72.50,63.58,264.31,10.66,149.03,4.05,151.86,114.07,42.98,76.05,62.01
49.49,82.44,52.98,113.98,57.66,456.21,9.86,127.85,-264.15,200.48,56.03,47.00,81.45,59.17
-61.87,402.85,138.17,27.20,81.68,207.05,13.18,218.79,-31.10,173.93,61.66,84.76,59.51,111.61
-24.64,154.56,5.59,54.39,62.03,276.83,14.29,177.21,592.44,179.46,69.33,36.27,140.54,75.18
-39.10,164.78,-2.72,34.74,51.15,210.05,14.56,178.35,-63.88,163.54,69.21,42.02,77.19,18.82
43.07,125.24,73.54,51.33,77.29,324.54,21.77,215.55,21.10,231.14,67.79,52.49,60.41,36.28
19.71,271.58,-1.79,73.32,46.56,254.79,15.82,130.59,13.23,516.15,61.71,58.64,8.38,58.64
30.23,159.15,-10.74,40.61,40.74,278.53,8.89,113.31,-131.67,239.06,71.84,62.38,94.53,44.78
19.96,547.61,-22.28,98.38,61.71,317.35,25.75,165.06,-15.27,196.43,63.37,149.99,31.08,39.69
41.31,173.70,65.80,45.38,29.33,295.69,16.52,180.87,89.43,203.90,59.94,40.67,23.59,26.95
6.26,159.15,-7.51,83.31,68.06,236.03,17.09,160.10,74.70,221.90,107.69,47.70,85.53,40.01
-18.88,158.30,-35.55,59.92,92.61,194.35,10.17,231.52,-96.95,235.88,54.87,74.32,118.95,34.82
35.77,131.93,60.98,61.73,38.06,268.51,8.79,217.75,-119.62,389.63,58.34,42.87,62.41,46.71
-38.57,122.41,118.66,113.31,91.29,395.66,12.89,137.42,139.01,198.60,71.11,50.35,78.58,48.54
-40.40,109.22,80.94,95.16,78.77,342.50,17.93,162.74,-64.91,158.87,64.56,65.36,74.80,53.21
-14.60,258.47,-1.86,29.88,49.55,239.78,12.15,165.99,-134.23,167.58,60.40,84.92,127.67,31.99
-10.37,254.22,42.66,44.20,44.27,244.87,19.52,179.30,-368.23,353.00,65.52,29.83,105.63,58.49
26.46,309.33,1.11,36.17,70.06,325.63,20.33,150.02,155.76,249.90,64.32,38.25,18.17,45.82
-22.70,207.56,30.29,40.61,50.09,378.16,10.82,141.33,-325.30,323.41,63.73,66.44,151.21,62.06
19.07,153.31,4.55,54.40,49.59,592.60,18.59,163.02,107.92,165.02,53.58,28.28,80.29,29.18
-0.74,164.13,-3.58,115.53,37.08,361.38,8.29,243.58,-371.35,206.02,60.95,79.02,97.05,9.89
8.87,244.44,78.81,102.75,61.27,134.84,15.15,117.23,-145.21,162.20,69.72,46.93,25.06,28.46
25.83,101.84,57.30,89.98,40.37,428.49,14.73,107.55,59.77,308.65,72.14,20.24,30.15,39.10
-7.80,219.76,19.19,72.28,37.31,265.38,13.13,187.11,-79.51,178.75,63.19,38.44,97.57,45.88
-35.20,153.87,-31.69,89.35,67.33,211.00,16.65,141.74,-474.24,141.86,63.78,95.83,101.97,44.05
6.94,112.21,77.34,26.50,55.80,326.68,11.01,123.83,-56.84,113.51,43.66,64.29,45.00,44.62
-1.31,202.74,38.88,65.34,81.59,250.51,10.97,136.67,-70.27,267.64,62.17,43.27,81.61,32.70
-60.32,149.71,43.78,71.24,81.61,294.37,6.91,98.05,-46.51,172.58,127.85,57.25,87.16,44.50
-12.87,144.61,29.21,16.86,52.85,471.71,18.18,132.69,90.16,206.57,59.70,34.91,105.86,67.17
-56.46,251.08,20.35,37.70,74.10,328.27,8.29,109.15,-299.60,206.99,56.16,58.60,46.05,62.53
-15.30,256.19,27.11,113.43,86.06,463.92,7.72,115.45,-173.06,175.48,43.66,76.61,237.44,56.21
16.06,234.50,64.07,50.41,46.90,167.82,11.05,113.50,-165.66,156.55,95.65,59.24,5.06,84.60
-21.36,291.44,7.26,100.34,20.61,320.27,9.69,112.15,63.95,196.64,62.02,41.80,120.34,32.48
75.39,181.06,10.90,70.07,59.43,197.61,10.20,130.44,-300.48,260.48,60.95,53.19,66.18,47.38
32.95,244.03,7.33,36.01,49.83,514.53,12.78,150.23,-9.18,139.11,60.76,39.81,211.91,24.65
21.59,121.09,36.52,106.20,81.03,356.93,13.56,176.94,-5.86,165.76,89.67,25.41,127.39,44.73
62.55,129.11,73.30,42.59,75.96,184.34,12.95,132.20,-282.90,157.84,43.66,41.27,70.03,23.68
29.67,143.32,65.30,72.80,24.79,311.72,16.10,147.83,-307.07,185.67,43.66,135.06,60.08,47.64
64.59,127.77,19.75,51.36,68.56,288.04,21.74,161.76,39.14,119.20,73.85,59.26,20.66,80.93
-1.48,150.20,77.64,88.23,63.93,296.75,17.24,137.71,189.40,148.81,66.61,52.23,92.74,27.49
73.09,205.28,72.38,67.63,68.59,444.13,8.23,128.39,-193.13,381.49,43.66,49.63,18.44,35.43
16.01,241.93,7.83,46.29,64.51,250.43,11.81,155.81,-575.90,204.97,62.00,39.26,13.22,42.39
5.20,140.48,100.95,58.59,46.40,290.71,10.65,139.31,-365.42,283.73,96.61,135.03,89.98,28.44
95.92,321.85,115.32,52.57,86.34,240.73,24.81,152.91,-156.03,224.35,66.15,44.94,216.12,30.25
4.28,194.58,22.81,74.50,61.39,465.60,15.75,213.41,237.27,409.61,43.66,20.41,56.19,44.51
-17.04,209.35,-13.41,65.12,63.65,475.38,21.56,210.58,94.43,211.68,56.51,59.33,73.41,36.60
43.75,171.62,103.40,91.28,65.12,600.89,15.23,202.69,24.48,127.74,68.29,50.01,39.47,39.66
8.92,128.92,-1.19,59.41,58.89,409.35,10.91,118.80,13.67,225.07,59.06,111.09,93.01,36.89
9.65,317.08,34.09,83.35,53.30,179.88,12.97,230.78,-201.48,207.66,64.59,20.93,89.81,36.80
77.28,154.47,-3.31,65.18,43.77,166.36,13.87,149.14,164.69,535.90,74.52,52.91,135.48,43.25
-27.89,533.75,76.25,58.99,61.31,302.40,8.50,147.83,-103.85,172.30,71.43,34.42,71.35,50.63
50.47,202.44,31.95,34.62,173.94,302.29,6.14,172.17,174.43,167.52,61.56,63.88,60.84,41.80
12.99,153.61,-9.86,38.20,42.61,384.82,10.55,127.71,46.68,165.26,65.47,44.72,58.76,38.23
-33.28,409.01,88.64,50.77,85.16,299.37,7.98,212.77,-208.52,200.55,66.21,48.20,-10.21,95.73
-2.94,126.59,63.19,87.03,76.71,387.86,11.44,186.87,-5.86,184.65,62.97,57.14,121.46,27.25
-33.24,252.98,101.89,27.71,33.59,250.81,12.63,166.10,-7.03,169.39,54.40,97.38,159.55,28.83
-6.01,263.35,8.00,39.47,60.04,255.01,6.99,164.19,48.76,282.08,84.49,51.16,41.43,41.14
91.65,130.23,112.18,137.95,77.02,298.41,19.34,190.89,14.15,237.30,68.10,20.16,211.34,33.09
84.41,344.17,45.82,103.24,32.33,191.44,15.70,182.59,237.33,229.74,65.65,37.86,124.31,45.63
51.88,120.56,2.01,42.57,67.96,333.77,18.63,136.54,-161.03,109.49,62.03,39.42,61.78,92.80
43.99,143.31,157.84,57.63,45.29,342.97,21.63,128.70,-662.70,233.62,62.85,63.76,69.70,63.76
-38.58,252.82,25.72,62.26,31.10,571.04,5.12,131.02,-98.81,176.81,62.44,23.42,250.40,98.63
214.73,338.32,68.18,28.84,27.09,427.50,4.93,127.82,-35.98,107.53,64.70,32.94,81.80,37.68
-22.83,167.55,212.18,87.43,91.34,354.18,18.59,168.22,-112.66,210.14,60.74,71.94,106.50,41.85
-34.30,198.78,-14.53,97.89,48.51,457.10,23.97,112.96,-174.82,164.81,63.58,84.18,125.29,53.64
20.39,265.35,-37.38,67.04,53.36,370.97,12.40,127.08,-694.04,325.51,43.66,18.43,91.49,44.39
11.65,319.50,51.29,52.28,30.82,515.40,23.68,131.93,-143.94,240.38,69.14,99.84,40.88,32.19
-14.45,248.81,-5.50,59.62,96.58,278.22,8.82,135.49,-10.34,361.09,58.52,52.25,83.52,35.25
-101.18,299.57,-9.68,67.20,43.73,330.80,12.13,160.97,107.03,156.76,57.07,33.19,53.43,42.58
53.57,159.17,34.24,77.73,49.65,282.19,11.64,187.84,57.83,223.43,60.96,78.42,212.25,65.19
20.31,190.84,78.39,49.52,57.69,410.90,6.31,133.02,-72.45,172.14,101.29,37.17,184.03,26.92
20.47,113.25,14.89,62.33,38.55,225.71,11.41,151.03,-43.85,198.17,58.17,51.54,64.40,33.20
-33.23,278.62,48.52,70.04,46.67,254.08,18.40,189.40,222.04,136.53,62.69,47.33,29.99,34.45
-5.74,194.77,65.97,69.08,50.78,246.88,11.70,230.61,65.42,139.79,61.04,25.07,68.70,80.36
